account_id,customer_id,account_type,open_date,status,balance
6076,2839,Credit Card,2023-02-26,Active,102248.1
6077,2585,Investment,2023-03-21,Closed,68903.8
6078,2746,Checking,2023-07-28,Active,123415.88
6079,1150,Investment,2021-03-21,Active,16132.7
6080,145,Credit Card,2024-11-19,Active,114897.91
6081,4667,Investment,2023-05-16,Active,120698.48
6082,3353,Credit Card,2022-01-09,Active,21018.56
6083,3772,Checking,2023-05-13,Active,4727.44
6084,1947,Credit Card,2022-01-20,Active,80559.13
6085,4225,Checking,2023-05-06,Closed,101008.17
6086,4232,Savings,2025-02-25,Active,122959.1
6087,1673,Savings,2022-07-28,Active,89103.78
6088,4064,Credit Card,2024-01-12,Active,20051.6
6089,1015,Checking,2024-11-16,Active,106939.05
6090,1795,Savings,2024-04-08,Active,84982.52
6091,2299,Checking,2021-01-16,Active,73753.21
6092,3444,Credit Card,2022-12-07,Active,16352.35
6093,2491,Credit Card,2021-03-28,Closed,50257.84
6094,4,Credit Card,2021-10-31,Closed,82466.02
6095,306,Checking,2024-10-09,Active,91782.44
6096,1172,Investment,2024-10-29,Active,41049.5
6097,1581,Checking,2023-03-20,Active,77692.3
6098,1581,Investment,2025-04-23,Active,79829.32
6099,4431,Investment,2022-01-20,Active,61581.1
6100,3397,Investment,2021-06-12,Active,58633.44
6101,3647,Investment,2024-10-07,Active,68584.74
6102,3750,Savings,2022-10-14,Closed,107520.51
6103,4674,Credit Card,2024-12-18,Active,103496.03
6104,814,Credit Card,2023-01-03,Closed,138807.81
6105,4459,Checking,2025-02-01,Active,14895.24
6106,1133,Credit Card,2022-06-13,Active,119341.21
6107,3870,Credit Card,2021-03-14,Active,118992.11
6108,3871,Credit Card,2022-11-23,Active,48654.92
6109,1336,Credit Card,2022-06-28,Active,81749.23
6110,4397,Investment,2023-12-28,Closed,77730.94
6111,4848,Credit Card,2025-01-05,Active,15662.64
6112,4703,Savings,2021-08-20,Closed,9804.27
6113,2281,Checking,2025-09-13,Active,131412.72
6114,180,Savings,2021-07-27,Active,125527.92
6115,4407,Credit Card,2025-10-25,Active,83039.84
6116,1430,Checking,2024-01-23,Active,2989.27
6117,3199,Credit Card,2021-12-29,Closed,80175.8
6118,1606,Credit Card,2025-06-18,Closed,139084.83
6119,1516,Investment,2022-03-18,Active,72487.51
6120,1862,Checking,2022-04-22,Active,36663.83
6121,2610,Credit Card,2025-05-10,Active,59816.81
6122,4097,Savings,2022-08-04,Active,125347.47
6123,345,Credit Card,2025-11-08,Active,143767.95
6124,3171,Investment,2024-02-26,Active,73332.89
6125,1542,Investment,2021-04-28,Active,86147.97
6126,623,Credit Card,2024-11-24,Closed,67164.42
6127,559,Checking,2023-08-12,Active,18156.29
6128,325,Credit Card,2022-03-18,Closed,109498.11
6129,1336,Investment,2022-10-15,Closed,20382.72
6130,465,Checking,2025-01-27,Active,79237.63
6131,2839,Credit Card,2023-07-19,Active,3984.11
6132,449,Credit Card,2025-04-17,Active,41490.23
6133,2822,Investment,2023-05-24,Active,6668.82
6134,3067,Investment,2025-01-29,Active,74782.63
6135,3554,Savings,2021-11-13,Active,24982.78
6136,3695,Savings,2022-10-16,Active,84885.45
6137,180,Savings,2022-10-19,Closed,4871.09
6138,1859,Investment,2024-08-07,Closed,105510.14
6139,237,Investment,2024-09-24,Active,1219.03
6140,1774,Credit Card,2021-11-09,Active,124717.46
6141,1154,Investment,2022-04-11,Closed,137527.75
6142,3445,Investment,2023-10-04,Active,140360.2
6143,3179,Credit Card,2025-11-08,Active,124698.26
6144,2272,Credit Card,2021-08-28,Active,23853.29
6145,4601,Checking,2024-05-22,Closed,66475.49
6146,3902,Credit Card,2025-11-14,Closed,119078.93
6147,4339,Investment,2022-11-25,Active,59474.37
6148,2452,Checking,2023-01-21,Active,41917.17
6149,3674,Savings,2024-03-08,Active,58194.9
6150,1044,Credit Card,2025-10-02,Active,60077.57
6151,1183,Investment,2022-01-11,Active,49272.5
6152,709,Investment,2024-02-02,Closed,79779.1
6153,1971,Checking,2022-06-16,Active,43054.95
6154,3920,Investment,2024-09-24,Closed,45436.11
6155,3339,Savings,2025-05-12,Closed,99010.91
6156,634,Savings,2021-02-07,Active,78819.16
6157,3595,Savings,2025-10-13,Closed,73224.44
6158,4658,Checking,2023-05-07,Closed,100271.21
6159,4142,Investment,2025-06-16,Closed,100308.86
6160,2317,Savings,2025-02-04,Active,49911.42
6161,250,Credit Card,2024-09-23,Closed,80480.71
6162,2426,Savings,2023-04-07,Active,123527.39
6163,3320,Credit Card,2022-03-05,Closed,49903.67
6164,4353,Investment,2025-01-17,Active,115898.9
6165,2836,Checking,2022-04-22,Active,10020.21
6166,588,Savings,2024-10-17,Active,94479.61
6167,4111,Investment,2024-08-07,Active,79981.17
6168,3524,Investment,2024-09-15,Active,118282.04
6169,2077,Investment,2023-06-14,Active,117608.49
6170,840,Checking,2023-10-10,Active,85217.57
6171,3398,Checking,2023-08-07,Active,149363.98
6172,2743,Savings,2023-01-27,Active,58454.88
6173,638,Savings,2025-02-20,Active,149236.18
6174,3065,Savings,2022-11-17,Active,107880.23
6175,4598,Savings,2023-07-16,Active,17654.32
6176,4449,Savings,2022-05-04,Active,141132.76
6177,1474,Investment,2021-11-22,Active,12840.02
6178,662,Checking,2023-10-22,Active,21897.29
6179,2278,Checking,2024-05-15,Active,108112.53
6180,4372,Investment,2022-06-05,Active,122423.41
6181,2727,Investment,2023-01-08,Closed,37366.6
6182,1775,Savings,2021-11-03,Active,132575.45
6183,560,Savings,2022-01-21,Active,82694.59
6184,1975,Investment,2023-05-02,Active,93740.1
6185,2040,Checking,2023-01-04,Active,58811.36
6186,4227,Investment,2025-07-23,Active,21162.29
6187,3713,Credit Card,2022-10-09,Active,64335.25
6188,3885,Savings,2021-08-08,Closed,8473.16
6189,1177,Credit Card,2022-06-16,Closed,127473.34
6190,4303,Credit Card,2022-07-21,Active,90483.7
6191,3110,Checking,2023-03-29,Active,70371.96
6192,1626,Investment,2021-04-22,Active,138326.62
6193,3488,Investment,2022-08-19,Active,75554.46
6194,4358,Investment,2024-03-05,Active,147900.01
6195,2195,Credit Card,2025-04-04,Closed,136234.25
6196,1987,Savings,2021-06-18,Active,119605.31
6197,352,Savings,2024-04-01,Closed,46204.43
6198,2013,Checking,2024-11-04,Active,102972.39
6199,1174,Checking,2021-10-11,Active,143655.9
6200,607,Checking,2022-11-30,Active,96991.66
6201,4160,Checking,2022-12-26,Active,57800.65
6202,2285,Credit Card,2021-03-07,Active,126112.48
6203,3177,Credit Card,2024-10-02,Active,149438.6
6204,4003,Checking,2021-01-17,Closed,74974.74
6205,3046,Checking,2021-06-08,Active,31243.49
6206,1298,Investment,2025-01-25,Active,71633.64
6207,2351,Investment,2025-04-06,Active,36355.16
6208,3492,Credit Card,2023-08-16,Active,63620.66
6209,1796,Checking,2021-06-08,Active,21478.96
6210,1901,Credit Card,2024-01-21,Active,36784.57
6211,3561,Savings,2023-09-13,Active,112174.9
6212,4490,Savings,2022-12-04,Active,93335.15
6213,2275,Credit Card,2025-04-10,Closed,82056.33
6214,1136,Savings,2022-07-10,Active,136774.02
6215,655,Credit Card,2021-11-02,Active,141337.62
6216,4111,Savings,2024-06-10,Active,103553.55
6217,172,Checking,2023-09-05,Active,17104.64
6218,2703,Checking,2023-08-16,Closed,67854.56
6219,480,Investment,2023-07-26,Active,126326.51
6220,2459,Credit Card,2022-06-04,Active,110551.17
6221,3842,Investment,2022-10-30,Active,15913.98
6222,903,Investment,2023-02-05,Closed,32028.09
6223,340,Credit Card,2021-09-25,Active,58387.02
6224,2423,Investment,2022-10-12,Active,85997.73
6225,2292,Credit Card,2023-05-26,Active,77275.6
6226,816,Checking,2025-07-12,Active,29260.25
6227,2837,Credit Card,2024-02-11,Closed,20718.57
6228,1560,Savings,2024-10-27,Closed,52820.92
6229,1535,Checking,2023-10-03,Active,58635.94
6230,1510,Checking,2021-08-15,Active,35682.07
6231,3596,Savings,2025-07-26,Active,73547.89
6232,3562,Credit Card,2023-04-29,Closed,6757.53
6233,2564,Checking,2024-03-31,Active,84698.39
6234,3316,Credit Card,2024-09-19,Active,111895.38
6235,1964,Investment,2022-12-09,Active,28741.52
6236,2731,Checking,2025-06-03,Active,11434.97
6237,634,Checking,2025-11-01,Closed,1302.78
6238,362,Checking,2021-01-09,Active,27227.81
6239,452,Savings,2023-01-06,Active,112595.08
6240,349,Savings,2024-01-15,Active,57830.43
6241,404,Checking,2023-12-20,Active,63987.81
6242,581,Investment,2025-10-06,Active,125451.49
6243,128,Checking,2025-11-06,Active,70789.42
6244,4396,Credit Card,2022-01-07,Closed,123754.0
6245,4631,Checking,2024-06-11,Active,135731.9
6246,1569,Checking,2024-03-08,Closed,63097.8
6247,478,Investment,2025-02-16,Active,69576.22
6248,3520,Checking,2025-05-15,Active,69994.26
6249,1613,Investment,2021-09-06,Active,36174.35
6250,2854,Savings,2021-04-19,Active,135006.64
6251,2788,Investment,2021-02-01,Active,19433.27
6252,3794,Checking,2025-05-26,Active,23595.22
6253,2256,Investment,2021-06-30,Active,116799.97
6254,2572,Credit Card,2023-06-03,Closed,80760.54
6255,3104,Investment,2023-08-15,Active,62054.39
6256,984,Savings,2022-07-24,Active,1749.64
6257,42,Checking,2025-09-07,Active,32153.27
6258,3634,Savings,2022-06-23,Closed,76831.64
6259,4007,Checking,2025-02-07,Active,113809.95
6260,1969,Savings,2023-11-06,Active,143845.44
6261,1207,Savings,2022-10-28,Active,72391.68
6262,1348,Savings,2024-08-08,Active,108241.37
6263,2201,Checking,2022-11-06,Active,51675.62
6264,972,Investment,2023-08-23,Closed,55677.16
6265,4416,Investment,2023-05-14,Active,6823.84
6266,414,Checking,2021-03-15,Active,89969.24
6267,1005,Investment,2023-12-21,Active,96796.08
6268,2197,Savings,2023-10-21,Active,94011.67
6269,1689,Checking,2022-09-10,Active,8885.82
6270,3234,Investment,2024-04-20,Active,13386.19
6271,2622,Credit Card,2024-12-03,Active,101573.13
6272,392,Checking,2024-08-21,Closed,55895.31
6273,2773,Credit Card,2023-08-02,Active,142066.42
6274,1737,Savings,2021-08-13,Active,140689.0
6275,4024,Credit Card,2021-04-22,Active,38790.05
6276,4391,Credit Card,2024-07-31,Active,16257.69
6277,1623,Checking,2024-07-16,Active,76229.74
6278,2444,Checking,2025-10-13,Active,26956.44
6279,1850,Investment,2021-11-26,Active,148625.58
6280,3716,Checking,2021-04-05,Closed,129339.12
6281,3677,Savings,2022-05-27,Closed,99335.2
6282,548,Investment,2021-04-07,Active,29292.56
6283,363,Credit Card,2022-12-10,Closed,12896.44
6284,3875,Savings,2024-03-28,Active,94239.85
6285,4375,Investment,2021-11-16,Active,97269.04
6286,3937,Credit Card,2023-08-17,Closed,127472.69
6287,4898,Checking,2024-05-25,Closed,104430.46
6288,2464,Investment,2021-08-26,Closed,2097.44
6289,2945,Investment,2023-02-26,Active,13199.07
6290,4556,Savings,2022-01-18,Active,106068.47
6291,3939,Investment,2022-10-04,Active,33296.41
6292,4605,Savings,2025-07-15,Active,87981.55
6293,2636,Savings,2022-04-03,Closed,30135.08
6294,2146,Savings,2024-03-30,Closed,148279.53
6295,774,Investment,2023-11-23,Active,99060.2
6296,2620,Investment,2024-08-17,Closed,33082.95
6297,2599,Credit Card,2024-09-12,Closed,140475.51
6298,1390,Checking,2021-12-20,Closed,121477.55
6299,4652,Savings,2025-04-06,Active,116176.79
6300,4332,Savings,2025-05-04,Active,2121.13
6301,2865,Checking,2024-01-01,Closed,55551.75
6302,2013,Credit Card,2022-06-05,Active,107995.53
6303,322,Credit Card,2023-11-05,Active,43893.97
6304,4568,Savings,2024-01-24,Active,134101.36
6305,1528,Savings,2023-06-22,Closed,126926.67
6306,3625,Savings,2023-11-03,Active,7538.92
6307,4776,Savings,2025-09-07,Active,140991.81
6308,4112,Checking,2021-06-11,Closed,99491.17
6309,705,Investment,2023-10-03,Active,18321.27
6310,1851,Checking,2022-08-06,Active,8463.84
6311,4026,Savings,2025-11-21,Closed,10374.32
6312,2547,Investment,2022-10-17,Active,16269.94
6313,544,Credit Card,2023-10-26,Active,3186.64
6314,510,Checking,2021-02-27,Active,34535.38
6315,484,Savings,2025-09-04,Active,41804.84
6316,4486,Checking,2024-04-20,Active,137398.49
6317,653,Savings,2021-07-11,Active,16786.95
6318,4576,Checking,2025-11-06,Active,70177.6
6319,4031,Credit Card,2021-10-29,Active,37845.81
6320,3673,Investment,2024-12-26,Active,48684.38
6321,619,Credit Card,2023-11-27,Closed,84350.88
6322,809,Savings,2023-02-04,Active,136859.62
6323,2690,Investment,2024-06-25,Active,73364.36
6324,365,Checking,2024-07-13,Active,77543.8
6325,973,Savings,2024-05-20,Active,129923.22
6326,1837,Savings,2022-04-02,Closed,52457.65
6327,994,Investment,2024-03-06,Closed,81746.08
6328,578,Investment,2021-10-05,Closed,62008.62
6329,4754,Investment,2021-08-31,Active,109441.65
6330,3749,Investment,2025-11-16,Active,101423.15
6331,4116,Investment,2025-07-21,Closed,53585.58
6332,2429,Investment,2024-01-09,Active,126061.13
6333,3686,Credit Card,2023-06-25,Closed,73821.24
6334,3952,Checking,2022-03-15,Active,135416.22
6335,2606,Investment,2021-03-11,Active,29225.16
6336,2034,Investment,2025-05-18,Active,125760.45
6337,1835,Savings,2024-03-05,Active,70410.11
6338,2315,Checking,2024-11-16,Active,65383.54
6339,4608,Investment,2023-10-22,Active,67595.21
6340,3660,Credit Card,2022-05-19,Active,126097.22
6341,25,Credit Card,2025-03-04,Active,12662.92
6342,3768,Savings,2025-12-03,Active,10473.1
6343,1785,Credit Card,2021-01-07,Closed,102225.66
6344,4783,Checking,2021-12-09,Active,147485.93
6345,1282,Credit Card,2024-04-20,Active,116694.17
6346,4096,Savings,2023-03-27,Active,77054.08
6347,4404,Investment,2022-03-17,Active,66076.25
6348,4769,Checking,2025-01-26,Active,62906.06
6349,1544,Checking,2024-11-03,Active,111262.24
6350,1842,Credit Card,2025-05-02,Active,93885.63
6351,4612,Investment,2025-08-20,Active,133990.28
6352,3721,Credit Card,2021-01-07,Closed,73454.57
6353,916,Investment,2024-12-11,Active,44325.26
6354,4329,Credit Card,2024-07-16,Closed,36321.43
6355,1656,Credit Card,2023-05-16,Active,145503.38
6356,2054,Investment,2021-08-02,Active,94855.47
6357,3210,Savings,2023-07-22,Active,2120.0
6358,4972,Savings,2023-02-17,Closed,8992.56
6359,2021,Checking,2021-10-20,Active,131244.74
6360,3262,Investment,2023-05-19,Active,9922.09
6361,628,Investment,2023-11-13,Active,69982.69
6362,60,Credit Card,2022-07-03,Active,107605.3
6363,370,Checking,2023-09-03,Active,22902.47
6364,646,Checking,2022-05-12,Closed,5337.15
6365,287,Credit Card,2022-01-26,Closed,16793.37
6366,737,Savings,2023-08-29,Active,13939.66
6367,3953,Credit Card,2024-12-18,Active,42184.43
6368,2830,Credit Card,2023-01-16,Active,13340.71
6369,1502,Savings,2022-05-22,Active,54944.48
6370,615,Credit Card,2023-04-30,Active,52666.72
6371,3365,Savings,2023-04-12,Active,103693.02
6372,3129,Savings,2022-02-14,Closed,107390.07
6373,4170,Credit Card,2023-03-30,Active,8648.44
6374,2414,Savings,2022-06-21,Active,27314.15
6375,2598,Checking,2025-10-02,Active,147401.31
6376,718,Credit Card,2023-04-27,Active,59943.92
6377,3777,Investment,2021-02-10,Closed,92192.9
6378,3932,Checking,2023-09-22,Active,40078.93
6379,2531,Credit Card,2025-06-20,Active,41468.49
6380,2257,Investment,2024-01-27,Active,115746.41
6381,532,Credit Card,2024-11-04,Active,52241.95
6382,201,Checking,2024-03-14,Active,29852.06
6383,2877,Checking,2025-02-14,Active,6371.87
6384,3102,Savings,2022-03-04,Active,95728.78
6385,3310,Checking,2023-01-16,Active,22144.89
6386,3734,Checking,2021-06-25,Active,45234.57
6387,4775,Savings,2021-08-01,Closed,115005.51
6388,2296,Savings,2025-03-22,Active,113573.5
6389,212,Checking,2025-02-09,Active,97243.18
6390,2969,Checking,2021-04-10,Closed,128894.17
6391,1959,Savings,2024-03-06,Active,122826.36
6392,3204,Credit Card,2021-09-18,Active,20547.28
6393,4526,Credit Card,2023-05-28,Closed,112144.81
6394,981,Savings,2021-08-16,Active,146801.78
6395,886,Savings,2021-10-14,Active,132628.24
6396,3503,Savings,2021-12-21,Active,77094.21
6397,1393,Credit Card,2022-07-04,Active,62458.23
6398,4674,Investment,2021-07-02,Closed,60297.16
6399,4695,Checking,2023-06-14,Closed,93215.41
6400,700,Investment,2021-07-14,Active,92134.45
6401,1224,Savings,2022-05-01,Active,84967.57
6402,2040,Savings,2025-02-07,Active,31335.63
6403,3059,Credit Card,2022-05-22,Closed,25551.52
6404,4452,Investment,2025-10-24,Active,107894.4
6405,2901,Checking,2024-11-30,Active,107952.24
6406,230,Credit Card,2024-03-22,Active,40335.58
6407,3657,Investment,2024-09-24,Active,113528.44
6408,3516,Savings,2024-02-02,Active,12089.25
6409,1054,Credit Card,2022-08-18,Closed,82336.32
6410,793,Savings,2023-03-31,Closed,19960.69
6411,4000,Savings,2021-01-09,Closed,128064.55
6412,2334,Investment,2024-08-11,Active,21655.86
6413,1331,Savings,2022-03-22,Active,38203.99
6414,3546,Investment,2022-02-14,Active,59215.09
6415,644,Credit Card,2021-11-21,Active,16052.15
6416,2805,Investment,2021-10-07,Active,71783.9
6417,61,Credit Card,2022-07-23,Closed,42813.43
6418,740,Investment,2023-06-26,Active,32617.07
6419,2203,Checking,2021-06-09,Active,69007.22
6420,2454,Checking,2024-09-29,Closed,103864.02
6421,1496,Credit Card,2025-03-28,Active,26900.72
6422,2022,Savings,2024-07-18,Active,45186.48
6423,2201,Savings,2024-09-19,Active,109166.87
6424,973,Credit Card,2024-03-27,Active,137900.23
6425,4507,Investment,2024-08-28,Closed,48061.1
6426,2162,Savings,2023-10-09,Active,111711.41
6427,3691,Investment,2021-02-26,Closed,27100.16
6428,5,Investment,2021-08-01,Active,28486.34
6429,2464,Investment,2022-02-04,Closed,148337.54
6430,2123,Credit Card,2024-06-08,Closed,25169.69
6431,4244,Savings,2022-05-28,Closed,18014.1
6432,1409,Savings,2023-11-29,Active,48746.89
6433,3482,Savings,2024-01-31,Active,129079.12
6434,4585,Checking,2025-10-18,Active,3688.87
6435,3883,Checking,2024-08-06,Active,26071.51
6436,295,Savings,2024-04-03,Active,26951.93
6437,943,Credit Card,2021-01-09,Active,29731.75
6438,2831,Credit Card,2024-10-22,Closed,84952.9
6439,1734,Savings,2021-04-12,Closed,129865.36
6440,4760,Checking,2021-09-25,Active,47614.57
6441,187,Savings,2021-02-01,Active,72139.37
6442,4600,Savings,2025-06-23,Active,125709.96
6443,4688,Savings,2025-06-06,Active,118429.23
6444,2054,Savings,2022-03-10,Closed,118586.23
6445,1901,Savings,2021-12-31,Active,7850.25
6446,37,Investment,2025-10-19,Closed,96454.63
6447,103,Investment,2022-04-23,Active,73862.48
6448,2844,Investment,2021-04-11,Active,22689.01
6449,3124,Credit Card,2021-01-28,Active,143333.79
6450,410,Credit Card,2024-01-14,Active,141937.24
6451,691,Savings,2025-05-18,Active,97094.43
6452,4180,Investment,2023-05-04,Active,3719.62
6453,4691,Investment,2024-04-09,Active,86888.22
6454,898,Investment,2021-07-30,Active,56305.41
6455,4774,Savings,2021-05-08,Closed,44706.64
6456,4103,Investment,2025-01-15,Active,70949.35
6457,2818,Checking,2024-06-10,Active,22325.65
6458,4934,Investment,2024-03-25,Active,78410.16
6459,1670,Savings,2022-07-06,Active,147879.73
6460,3618,Investment,2024-01-13,Closed,11624.0
6461,2558,Savings,2024-09-07,Active,101137.27
6462,4874,Credit Card,2025-04-04,Closed,12717.31
6463,4764,Investment,2022-09-11,Closed,8216.16
6464,3832,Checking,2021-06-30,Active,35210.93
6465,1546,Investment,2022-03-25,Active,135459.01
6466,1217,Investment,2021-08-23,Active,30698.28
6467,91,Checking,2022-11-25,Active,48419.81
6468,4451,Investment,2024-08-15,Closed,37516.67
6469,903,Credit Card,2024-09-10,Active,81524.57
6470,463,Checking,2023-02-08,Active,51756.0
6471,1195,Checking,2025-10-24,Active,126689.98
6472,4276,Credit Card,2025-04-06,Active,89812.78
6473,940,Savings,2024-07-01,Closed,49123.64
6474,4757,Checking,2022-11-19,Closed,31190.69
6475,3227,Investment,2024-09-01,Closed,46168.0
6476,983,Savings,2022-07-25,Active,33091.38
6477,3691,Checking,2022-06-25,Active,105141.76
6478,4644,Checking,2024-01-25,Active,123953.59
6479,40,Savings,2023-04-20,Active,27584.59
6480,2224,Savings,2022-04-27,Closed,52426.16
6481,2176,Credit Card,2024-03-10,Active,100071.02
6482,4980,Checking,2024-07-04,Closed,75337.49
6483,2707,Credit Card,2025-10-25,Active,148632.04
6484,4900,Credit Card,2021-08-19,Active,130940.86
6485,3283,Checking,2024-04-01,Active,40822.9
6486,4936,Credit Card,2025-01-01,Active,4778.58
6487,2324,Credit Card,2024-06-17,Active,78914.59
6488,4984,Checking,2025-12-05,Active,143415.02
6489,3412,Credit Card,2024-04-16,Closed,92177.09
6490,766,Savings,2024-05-19,Active,140196.88
6491,1562,Investment,2021-06-25,Closed,88570.95
6492,1380,Investment,2023-03-09,Active,3072.68
6493,1947,Checking,2024-12-20,Closed,52374.25
6494,2759,Checking,2024-02-29,Closed,42074.33
6495,4227,Checking,2021-08-25,Closed,67388.69
6496,471,Checking,2024-03-24,Closed,93765.14
6497,3028,Checking,2021-07-20,Active,90993.72
6498,209,Investment,2024-01-12,Active,32663.41
6499,4087,Credit Card,2022-08-16,Active,103741.46
6500,4367,Savings,2022-02-05,Active,79021.98
6501,3561,Credit Card,2023-02-28,Active,132715.82
6502,2014,Investment,2022-06-08,Active,119060.8
6503,3362,Checking,2023-11-26,Active,70609.72
6504,4571,Investment,2025-11-24,Active,26787.56
6505,663,Investment,2024-05-10,Active,94412.68
6506,1786,Investment,2021-02-16,Active,69903.26
6507,3472,Savings,2021-09-21,Active,49395.59
6508,4351,Checking,2024-01-20,Active,97200.09
6509,953,Investment,2021-12-05,Closed,63084.31
6510,2971,Checking,2025-10-10,Active,67751.75
6511,4120,Credit Card,2025-10-27,Active,19458.65
6512,3187,Investment,2023-08-18,Active,9634.21
6513,1139,Credit Card,2025-07-06,Closed,132313.62
6514,2586,Checking,2023-10-15,Active,51122.05
6515,2444,Credit Card,2025-11-27,Active,119715.13
6516,3609,Credit Card,2024-03-09,Active,89465.33
6517,523,Checking,2022-06-05,Active,147960.87
6518,2168,Checking,2021-02-27,Active,45876.36
6519,2464,Investment,2022-09-30,Active,97550.25
6520,3065,Checking,2021-10-24,Closed,52729.94
6521,4520,Investment,2025-08-17,Active,119226.34
6522,395,Investment,2023-07-26,Closed,111583.82
6523,3982,Savings,2023-01-01,Active,96817.5
6524,1489,Savings,2021-01-29,Active,125745.85
6525,2628,Investment,2023-09-12,Active,60955.12
6526,2844,Checking,2025-05-24,Active,149696.08
6527,2273,Checking,2023-01-26,Closed,65930.5
6528,1916,Savings,2023-06-12,Active,6871.78
6529,3454,Checking,2025-02-14,Active,85538.61
6530,1199,Checking,2023-07-31,Closed,62561.55
6531,1691,Savings,2025-10-21,Active,27441.42
6532,3437,Checking,2021-01-03,Closed,149609.39
6533,3666,Investment,2021-12-22,Active,50697.69
6534,552,Savings,2025-09-12,Active,119048.37
6535,3561,Savings,2021-07-21,Active,98524.94
6536,2130,Investment,2021-10-07,Active,12793.79
6537,4513,Savings,2021-09-20,Active,97093.7
6538,1087,Checking,2024-08-11,Active,25327.67
6539,1825,Credit Card,2021-03-30,Closed,70921.4
6540,2531,Investment,2021-02-04,Active,81909.16
6541,3050,Savings,2022-03-27,Active,114146.06
6542,2787,Credit Card,2023-04-07,Active,48900.06
6543,3398,Investment,2021-12-30,Active,29402.34
6544,873,Credit Card,2025-05-10,Active,36044.01
6545,2357,Savings,2024-02-27,Active,52021.01
6546,4809,Credit Card,2023-04-30,Active,142710.29
6547,3825,Checking,2025-03-20,Closed,57907.72
6548,1715,Checking,2025-01-11,Active,149214.65
6549,1319,Investment,2021-07-16,Active,70219.54
6550,784,Savings,2023-11-15,Active,124856.8
6551,2740,Investment,2022-11-20,Active,145349.56
6552,718,Credit Card,2021-10-02,Active,27169.9
6553,4463,Savings,2024-01-24,Active,43909.73
6554,639,Checking,2023-08-19,Active,40289.86
6555,2801,Credit Card,2024-07-13,Closed,134378.01
6556,3181,Investment,2024-04-06,Active,51901.51
6557,3367,Checking,2023-07-14,Active,73083.48
6558,1117,Savings,2021-03-30,Active,146288.42
6559,3929,Credit Card,2024-11-18,Active,94993.07
6560,3641,Investment,2022-11-29,Active,146933.82
6561,1415,Checking,2022-03-03,Active,140279.96
6562,1515,Savings,2022-08-23,Active,35030.26
6563,3688,Investment,2021-07-07,Closed,47011.5
6564,1780,Savings,2024-09-17,Active,137458.71
6565,4910,Investment,2024-06-29,Active,137717.31
6566,542,Credit Card,2021-05-21,Active,143806.5
6567,1325,Checking,2023-06-25,Active,108952.56
6568,3455,Investment,2025-07-21,Closed,94767.83
6569,1030,Checking,2021-04-08,Active,75050.17
6570,2012,Checking,2021-06-03,Active,6498.18
6571,940,Credit Card,2021-03-05,Closed,5862.18
6572,2717,Checking,2022-01-16,Active,88017.54
6573,3171,Investment,2023-05-06,Active,13797.45
6574,1641,Credit Card,2024-01-28,Active,71090.41
6575,1488,Investment,2021-10-05,Active,123990.03
6576,1497,Checking,2025-02-20,Active,51409.98
6577,1757,Credit Card,2022-01-07,Active,79556.3
6578,4460,Checking,2025-11-11,Closed,116056.4
6579,3353,Investment,2024-05-10,Active,69666.36
6580,3268,Credit Card,2022-10-07,Active,85980.84
6581,4884,Checking,2021-12-03,Active,63843.84
6582,598,Credit Card,2021-12-07,Active,102717.96
6583,2124,Credit Card,2023-07-18,Active,142395.54
6584,3328,Credit Card,2021-03-11,Closed,81847.67
6585,988,Savings,2024-02-17,Active,24921.45
6586,2184,Credit Card,2024-10-22,Active,42126.11
6587,2475,Credit Card,2024-01-03,Active,117881.88
6588,3237,Credit Card,2025-05-13,Active,145610.71
6589,659,Credit Card,2024-12-03,Active,18148.97
6590,3015,Savings,2023-08-08,Active,38880.26
6591,3109,Checking,2025-01-10,Closed,10100.24
6592,1663,Checking,2025-06-05,Active,35528.88
6593,4384,Investment,2021-09-23,Closed,117972.08
6594,3249,Savings,2021-08-25,Active,110137.19
6595,2881,Credit Card,2022-10-23,Active,111098.4
6596,1207,Checking,2022-11-18,Active,66502.84
6597,86,Investment,2025-08-15,Closed,66489.31
6598,1784,Investment,2021-05-04,Active,36558.94
6599,1752,Investment,2022-06-07,Closed,24554.55
6600,3923,Savings,2022-12-05,Active,122601.67
6601,715,Savings,2025-04-08,Active,77791.1
6602,4624,Checking,2025-08-13,Active,132561.38
6603,2626,Investment,2021-01-27,Active,93549.85
6604,2486,Credit Card,2023-12-26,Active,2129.6
6605,302,Checking,2023-03-13,Active,14541.56
6606,710,Investment,2022-06-27,Active,69360.65
6607,4115,Investment,2022-11-15,Closed,24575.46
6608,3846,Investment,2024-12-17,Active,101399.74
6609,1452,Savings,2022-09-27,Active,143777.25
6610,2499,Credit Card,2022-07-06,Closed,130340.45
6611,2875,Credit Card,2021-06-20,Closed,51771.56
6612,287,Credit Card,2021-05-23,Active,58046.62
6613,1741,Credit Card,2022-05-15,Active,48986.99
6614,2734,Checking,2025-06-26,Active,19204.39
6615,1166,Checking,2021-10-14,Active,84196.55
6616,1676,Savings,2021-06-11,Active,143966.21
6617,4970,Checking,2022-05-17,Active,4058.22
6618,4636,Savings,2024-12-07,Active,23154.9
6619,325,Credit Card,2021-12-04,Active,121507.18
6620,3496,Investment,2023-04-15,Active,123106.48
6621,3309,Savings,2025-11-19,Active,83128.15
6622,3098,Investment,2024-12-19,Closed,43783.65
