customer_id,customer_name,age,gender,state,customer_segment,join_date,annual_income
4221,Customer 4221,26,Other,California,Mass Affluent,2021-03-02,246394.02
4222,Customer 4222,57,Other,Georgia,High Value,2021-09-18,107186.45
4223,Customer 4223,22,Other,Florida,Standard,2021-09-14,32536.24
4224,Customer 4224,48,Female,Illinois,Mass Affluent,2025-02-15,240258.46
4225,Customer 4225,67,Female,Florida,Entry,2025-04-30,189589.34
4226,Customer 4226,40,Other,California,Mass Affluent,2025-11-28,245263.27
4227,Customer 4227,35,Other,Florida,Entry,2023-05-09,211547.83
4228,Customer 4228,27,Other,Texas,Standard,2021-02-21,82051.52
4229,Customer 4229,52,Other,New York,Standard,2023-01-20,138199.98
4230,Customer 4230,37,Male,Illinois,Entry,2021-11-01,48276.31
4231,Customer 4231,55,Male,California,Standard,2023-04-20,196509.71
4232,Customer 4232,64,Male,Virginia,Mass Affluent,2025-03-15,116733.04
4233,Customer 4233,53,Female,Georgia,Entry,2021-01-08,235688.43
4234,Customer 4234,71,Female,California,Mass Affluent,2024-12-02,90733.63
4235,Customer 4235,60,Female,Georgia,Entry,2021-06-06,142340.08
4236,Customer 4236,38,Other,Florida,Entry,2025-09-26,132757.94
4237,Customer 4237,63,Male,Michigan,High Value,2021-06-14,170604.63
4238,Customer 4238,21,Male,Georgia,High Value,2023-01-11,207380.8
4239,Customer 4239,53,Other,Virginia,Standard,2022-09-14,244181.95
4240,Customer 4240,36,Female,Florida,Mass Affluent,2021-09-15,97671.9
4241,Customer 4241,67,Female,Georgia,Mass Affluent,2022-09-22,238444.34
4242,Customer 4242,26,Female,Georgia,Standard,2021-11-05,163012.27
4243,Customer 4243,43,Male,Illinois,Standard,2025-03-19,156463.05
4244,Customer 4244,22,Female,Florida,Standard,2021-12-19,171419.98
4245,Customer 4245,70,Male,Texas,Entry,2021-06-30,200304.21
4246,Customer 4246,56,Male,North Carolina,Mass Affluent,2024-01-25,131991.85
4247,Customer 4247,75,Other,Georgia,Mass Affluent,2021-01-06,97479.06
4248,Customer 4248,64,Other,Florida,Mass Affluent,2022-11-22,189283.44
4249,Customer 4249,54,Female,Michigan,Entry,2023-12-18,148104.88
4250,Customer 4250,46,Female,Ohio,Standard,2023-04-10,216283.29
4251,Customer 4251,27,Male,California,High Value,2025-07-31,65419.53
4252,Customer 4252,44,Female,New York,Standard,2025-12-04,48097.58
4253,Customer 4253,32,Male,Ohio,High Value,2025-01-27,185811.28
4254,Customer 4254,40,Other,North Carolina,Entry,2021-04-15,30922.08
4255,Customer 4255,52,Male,Texas,Entry,2022-05-06,41631.7
4256,Customer 4256,33,Male,Ohio,Mass Affluent,2021-04-30,53107.61
4257,Customer 4257,56,Other,Michigan,High Value,2023-07-04,47640.02
4258,Customer 4258,38,Male,Ohio,Mass Affluent,2025-07-12,95519.09
4259,Customer 4259,73,Male,New York,High Value,2023-08-31,195046.74
4260,Customer 4260,68,Male,Michigan,Entry,2023-10-14,197624.07
4261,Customer 4261,47,Male,Texas,Entry,2024-02-11,224503.34
4262,Customer 4262,69,Female,Michigan,High Value,2021-11-15,188786.88
4263,Customer 4263,27,Other,Florida,Entry,2022-06-14,210724.63
4264,Customer 4264,44,Male,Texas,High Value,2022-11-05,75327.27
4265,Customer 4265,42,Male,Illinois,Mass Affluent,2023-06-16,185357.14
4266,Customer 4266,51,Male,North Carolina,Entry,2021-02-16,144968.97
4267,Customer 4267,51,Male,Virginia,High Value,2021-01-08,187312.95
4268,Customer 4268,28,Female,Texas,Entry,2023-08-17,36047.88
4269,Customer 4269,53,Male,Michigan,Entry,2024-11-14,244708.55
4270,Customer 4270,29,Male,Michigan,Entry,2021-11-13,85289.13
4271,Customer 4271,70,Male,North Carolina,Mass Affluent,2023-10-02,136736.23
4272,Customer 4272,35,Male,Virginia,Entry,2025-09-12,153124.8
4273,Customer 4273,21,Male,Florida,High Value,2021-08-06,178222.01
4274,Customer 4274,56,Female,Illinois,Entry,2025-01-07,220768.95
4275,Customer 4275,23,Male,California,Standard,2023-10-23,177208.53
4276,Customer 4276,33,Male,New York,Entry,2022-08-24,242081.93
4277,Customer 4277,73,Male,Georgia,High Value,2021-11-29,203655.24
4278,Customer 4278,59,Other,Georgia,Standard,2023-02-27,216321.51
4279,Customer 4279,46,Other,Virginia,High Value,2022-06-16,115565.38
4280,Customer 4280,64,Other,Illinois,High Value,2023-06-26,126124.75
4281,Customer 4281,28,Male,Michigan,Standard,2024-11-14,183335.92
4282,Customer 4282,30,Male,Illinois,High Value,2025-12-03,191875.97
4283,Customer 4283,47,Female,California,Entry,2025-09-14,45993.92
4284,Customer 4284,21,Male,New York,Standard,2023-09-11,40212.55
4285,Customer 4285,62,Other,Florida,Mass Affluent,2025-07-24,92055.25
4286,Customer 4286,65,Other,Texas,Mass Affluent,2022-03-10,157135.21
4287,Customer 4287,55,Female,North Carolina,High Value,2022-08-14,78485.94
4288,Customer 4288,40,Male,Georgia,High Value,2021-01-21,209090.43
4289,Customer 4289,75,Male,Ohio,Mass Affluent,2022-10-10,52205.48
4290,Customer 4290,45,Female,Illinois,Entry,2021-05-26,183622.9
4291,Customer 4291,66,Male,New York,Standard,2023-04-08,81187.96
4292,Customer 4292,26,Male,Ohio,Standard,2024-02-01,33756.72
4293,Customer 4293,69,Female,Virginia,Entry,2021-08-31,87106.87
4294,Customer 4294,52,Other,Michigan,Entry,2021-11-15,218215.0
4295,Customer 4295,41,Female,New York,Standard,2021-09-08,100609.36
4296,Customer 4296,28,Male,North Carolina,High Value,2025-04-16,229283.22
4297,Customer 4297,42,Male,California,Mass Affluent,2023-10-07,160300.57
4298,Customer 4298,57,Female,North Carolina,High Value,2025-04-16,105100.56
4299,Customer 4299,30,Female,Ohio,Entry,2022-06-16,65370.75
4300,Customer 4300,45,Male,California,Standard,2025-02-12,203088.94
4301,Customer 4301,69,Other,Illinois,Standard,2023-06-11,123027.33
4302,Customer 4302,50,Male,Ohio,Standard,2023-08-06,44224.73
4303,Customer 4303,22,Female,New York,High Value,2021-07-28,211920.21
4304,Customer 4304,28,Female,Georgia,Standard,2023-08-08,196033.71
4305,Customer 4305,55,Other,New York,Entry,2023-09-12,176207.48
4306,Customer 4306,34,Male,Virginia,Standard,2021-05-06,97517.04
4307,Customer 4307,54,Male,California,Entry,2022-04-13,95231.51
4308,Customer 4308,74,Female,North Carolina,Standard,2021-05-30,185249.12
4309,Customer 4309,32,Female,Ohio,Mass Affluent,2024-10-07,153776.95
4310,Customer 4310,37,Female,North Carolina,Entry,2022-11-12,245878.34
4311,Customer 4311,32,Other,North Carolina,Standard,2023-07-13,249346.97
4312,Customer 4312,47,Female,Florida,Mass Affluent,2023-07-08,32262.83
4313,Customer 4313,45,Other,New York,Mass Affluent,2024-08-29,135211.66
4314,Customer 4314,74,Other,New York,Standard,2021-05-19,75814.08
4315,Customer 4315,46,Female,Georgia,Mass Affluent,2024-01-29,108789.6
4316,Customer 4316,34,Other,Georgia,Entry,2021-09-14,163623.92
4317,Customer 4317,63,Other,Ohio,Standard,2023-04-13,143742.74
4318,Customer 4318,46,Other,New York,Mass Affluent,2023-12-08,42657.56
4319,Customer 4319,70,Female,New York,Standard,2022-11-17,31325.82
4320,Customer 4320,22,Other,North Carolina,Mass Affluent,2025-06-03,134338.38
4321,Customer 4321,47,Other,Texas,Standard,2024-03-29,161159.86
4322,Customer 4322,48,Female,Ohio,Standard,2023-07-10,72207.45
4323,Customer 4323,68,Female,Georgia,Entry,2024-09-05,42710.06
4324,Customer 4324,53,Other,Virginia,Entry,2023-08-29,186349.59
4325,Customer 4325,37,Male,Georgia,High Value,2022-12-07,159073.24
4326,Customer 4326,22,Male,North Carolina,Standard,2025-11-02,62375.77
4327,Customer 4327,51,Male,Georgia,Mass Affluent,2022-01-06,130197.17
4328,Customer 4328,32,Male,California,Mass Affluent,2022-02-27,237612.45
4329,Customer 4329,51,Male,Texas,High Value,2021-10-29,213901.65
4330,Customer 4330,44,Other,Virginia,Entry,2025-08-28,163484.4
4331,Customer 4331,27,Female,California,High Value,2023-10-05,201476.32
4332,Customer 4332,60,Other,Illinois,High Value,2021-11-19,93569.03
4333,Customer 4333,56,Female,Michigan,Mass Affluent,2025-09-11,37124.03
4334,Customer 4334,27,Female,Michigan,High Value,2021-12-26,75612.68
4335,Customer 4335,72,Male,California,High Value,2025-10-21,227667.53
4336,Customer 4336,47,Other,North Carolina,High Value,2025-03-10,51044.18
4337,Customer 4337,32,Other,Georgia,Standard,2022-06-30,139000.24
4338,Customer 4338,24,Female,North Carolina,High Value,2021-06-08,221037.34
4339,Customer 4339,50,Male,New York,High Value,2023-07-12,118013.66
4340,Customer 4340,49,Male,Illinois,High Value,2022-02-02,237099.71
4341,Customer 4341,58,Male,New York,Mass Affluent,2022-08-20,120919.14
4342,Customer 4342,32,Female,Florida,Entry,2023-07-29,157065.86
4343,Customer 4343,28,Female,California,Standard,2025-10-13,202154.34
4344,Customer 4344,36,Other,Ohio,Mass Affluent,2023-06-07,240738.6
4345,Customer 4345,68,Female,Illinois,Standard,2021-03-08,43390.43
4346,Customer 4346,60,Other,Michigan,Standard,2022-12-18,53919.66
4347,Customer 4347,35,Other,Michigan,Mass Affluent,2024-05-21,57988.52
4348,Customer 4348,31,Female,California,High Value,2024-12-06,65214.37
4349,Customer 4349,28,Female,New York,Standard,2024-03-18,173487.83
4350,Customer 4350,70,Other,Georgia,High Value,2022-09-04,57596.5
4351,Customer 4351,66,Female,Virginia,Entry,2023-06-01,172093.96
4352,Customer 4352,31,Female,California,Standard,2025-08-15,108297.5
4353,Customer 4353,58,Female,Florida,Standard,2022-02-25,35146.88
4354,Customer 4354,21,Other,North Carolina,Entry,2025-01-20,96297.58
4355,Customer 4355,47,Other,Virginia,Standard,2021-01-06,195778.22
4356,Customer 4356,22,Male,Ohio,High Value,2025-09-30,176323.61
4357,Customer 4357,57,Male,Michigan,High Value,2021-07-31,66498.87
4358,Customer 4358,25,Female,Florida,Mass Affluent,2025-04-30,166333.23
4359,Customer 4359,37,Other,Michigan,High Value,2022-07-27,158651.95
4360,Customer 4360,31,Female,New York,Mass Affluent,2021-12-22,75383.79
4361,Customer 4361,31,Male,Illinois,High Value,2021-01-14,38962.14
4362,Customer 4362,44,Other,Illinois,Standard,2025-07-17,217771.54
4363,Customer 4363,28,Other,New York,Standard,2021-05-02,92409.58
4364,Customer 4364,66,Other,Ohio,Mass Affluent,2025-06-19,218169.56
4365,Customer 4365,53,Other,North Carolina,Standard,2024-04-04,182931.37
4366,Customer 4366,60,Male,New York,Mass Affluent,2022-03-03,222532.35
4367,Customer 4367,75,Male,Georgia,Mass Affluent,2022-08-27,160261.01
4368,Customer 4368,21,Other,Ohio,Standard,2021-09-28,154152.74
4369,Customer 4369,55,Other,New York,High Value,2025-02-25,57791.63
4370,Customer 4370,38,Female,Texas,Mass Affluent,2025-06-04,223534.84
4371,Customer 4371,49,Female,Michigan,Entry,2021-04-28,98872.52
4372,Customer 4372,60,Other,Michigan,Mass Affluent,2025-11-27,239303.35
4373,Customer 4373,30,Male,Virginia,Entry,2021-08-30,73579.34
4374,Customer 4374,50,Female,Michigan,Standard,2023-09-13,91128.14
4375,Customer 4375,21,Female,California,Standard,2021-05-15,171001.79
4376,Customer 4376,34,Female,Illinois,High Value,2024-03-05,158910.51
4377,Customer 4377,46,Female,Texas,Mass Affluent,2022-01-06,51972.4
4378,Customer 4378,35,Other,Georgia,Mass Affluent,2023-02-02,237713.91
4379,Customer 4379,38,Female,Illinois,Mass Affluent,2025-10-17,176911.55
4380,Customer 4380,61,Female,Florida,Entry,2023-11-08,52634.84
4381,Customer 4381,65,Male,Michigan,Entry,2021-10-18,56502.42
4382,Customer 4382,70,Male,Ohio,High Value,2025-07-15,155638.02
4383,Customer 4383,63,Other,North Carolina,Standard,2021-11-21,99389.11
4384,Customer 4384,38,Male,New York,Mass Affluent,2021-10-09,185133.12
4385,Customer 4385,43,Other,New York,Standard,2021-05-09,108017.66
4386,Customer 4386,27,Female,New York,Mass Affluent,2022-10-13,52080.85
4387,Customer 4387,27,Female,New York,High Value,2024-08-03,143833.44
4388,Customer 4388,52,Other,Virginia,Mass Affluent,2023-06-24,87404.23
4389,Customer 4389,29,Female,Florida,Mass Affluent,2024-05-24,63731.59
4390,Customer 4390,53,Other,New York,Standard,2021-07-11,168222.16
4391,Customer 4391,41,Other,North Carolina,High Value,2024-10-15,159954.17
4392,Customer 4392,21,Female,North Carolina,Entry,2025-02-16,138380.4
4393,Customer 4393,52,Other,Georgia,Mass Affluent,2023-06-03,241561.33
4394,Customer 4394,69,Male,Michigan,Entry,2022-04-26,107943.83
4395,Customer 4395,60,Male,California,Standard,2023-01-04,132799.39
4396,Customer 4396,63,Female,Georgia,Standard,2024-01-17,42612.61
4397,Customer 4397,42,Other,North Carolina,Standard,2023-12-01,191753.0
4398,Customer 4398,33,Other,North Carolina,Mass Affluent,2023-12-23,243985.32
4399,Customer 4399,65,Female,Virginia,Mass Affluent,2022-10-19,118996.77
4400,Customer 4400,22,Other,North Carolina,Standard,2021-12-19,117537.69
4401,Customer 4401,63,Other,California,Standard,2021-09-14,97131.58
4402,Customer 4402,70,Other,Illinois,Standard,2022-03-20,47633.68
4403,Customer 4403,46,Male,North Carolina,Mass Affluent,2024-04-14,67974.97
4404,Customer 4404,43,Male,Texas,Mass Affluent,2025-11-16,107587.13
4405,Customer 4405,63,Other,Georgia,Mass Affluent,2025-06-18,196525.25
4406,Customer 4406,49,Male,North Carolina,Entry,2022-09-07,71514.65
4407,Customer 4407,37,Male,Ohio,High Value,2025-04-07,217237.96
4408,Customer 4408,71,Male,New York,Standard,2021-12-14,49181.69
4409,Customer 4409,57,Male,Michigan,High Value,2024-03-12,203373.42
4410,Customer 4410,65,Other,Georgia,Entry,2024-05-25,67453.01
4411,Customer 4411,49,Male,California,Entry,2024-11-21,117670.42
4412,Customer 4412,74,Female,Ohio,Standard,2022-06-22,124667.89
4413,Customer 4413,25,Female,Florida,High Value,2022-01-15,34127.87
4414,Customer 4414,60,Male,Ohio,High Value,2022-04-20,156482.58
4415,Customer 4415,44,Male,North Carolina,Mass Affluent,2022-05-19,59583.13
4416,Customer 4416,74,Female,Texas,High Value,2022-09-03,238920.3
4417,Customer 4417,45,Male,Ohio,Entry,2022-04-01,242319.92
4418,Customer 4418,30,Female,Virginia,High Value,2023-12-20,100481.58
4419,Customer 4419,46,Male,Georgia,High Value,2022-07-30,134280.36
4420,Customer 4420,29,Female,Florida,Mass Affluent,2023-06-12,185916.54
4421,Customer 4421,43,Male,Ohio,Standard,2024-12-31,80219.22
4422,Customer 4422,33,Female,Georgia,High Value,2021-12-22,127832.44
4423,Customer 4423,63,Male,New York,High Value,2023-05-22,75228.92
4424,Customer 4424,33,Female,Texas,High Value,2025-11-12,171441.11
4425,Customer 4425,60,Female,Florida,High Value,2025-06-12,242299.47
4426,Customer 4426,29,Male,Texas,Entry,2022-09-06,106772.53
4427,Customer 4427,39,Male,New York,Entry,2025-08-01,69308.97
4428,Customer 4428,63,Female,North Carolina,Standard,2023-08-21,134853.93
4429,Customer 4429,69,Male,Georgia,Mass Affluent,2023-05-11,203808.6
4430,Customer 4430,39,Male,Michigan,High Value,2024-05-22,210133.68
4431,Customer 4431,72,Male,Virginia,Standard,2023-05-28,218836.56
4432,Customer 4432,53,Other,Virginia,High Value,2021-07-24,249561.19
4433,Customer 4433,75,Female,Michigan,Mass Affluent,2025-09-08,67935.82
4434,Customer 4434,32,Male,California,Standard,2024-11-29,153279.62
4435,Customer 4435,40,Female,Florida,High Value,2023-07-01,199088.14
4436,Customer 4436,35,Female,Illinois,Entry,2021-12-11,201799.05
4437,Customer 4437,33,Other,Georgia,Standard,2025-06-19,128699.76
4438,Customer 4438,21,Male,Illinois,Standard,2025-04-08,199996.39
4439,Customer 4439,68,Male,Georgia,Mass Affluent,2023-01-28,121964.76
4440,Customer 4440,23,Female,Virginia,Mass Affluent,2024-03-08,73529.2
4441,Customer 4441,67,Other,Florida,High Value,2023-06-08,173624.13
4442,Customer 4442,59,Female,New York,Standard,2021-01-07,167680.72
4443,Customer 4443,51,Other,Florida,Mass Affluent,2022-10-03,50101.46
4444,Customer 4444,38,Male,Illinois,High Value,2025-01-27,213750.39
4445,Customer 4445,58,Male,Virginia,High Value,2021-03-08,87607.05
4446,Customer 4446,24,Female,Virginia,Entry,2023-05-26,192148.62
4447,Customer 4447,35,Female,North Carolina,Standard,2022-08-25,90677.62
4448,Customer 4448,24,Female,Georgia,High Value,2023-07-26,149291.09
4449,Customer 4449,74,Other,Illinois,Entry,2023-07-14,86409.59
4450,Customer 4450,75,Female,California,Entry,2023-04-29,196104.04
4451,Customer 4451,56,Male,Illinois,Standard,2023-04-08,224098.97
4452,Customer 4452,54,Female,North Carolina,High Value,2021-06-28,236444.14
4453,Customer 4453,49,Female,California,High Value,2021-11-02,32440.45
4454,Customer 4454,40,Female,Ohio,Entry,2023-11-25,172958.66
4455,Customer 4455,56,Female,Ohio,Standard,2025-09-12,244784.46
4456,Customer 4456,47,Female,Ohio,Standard,2023-01-15,227873.56
4457,Customer 4457,66,Male,Virginia,Standard,2022-04-12,231266.3
4458,Customer 4458,53,Male,New York,High Value,2024-04-27,117198.77
4459,Customer 4459,49,Other,New York,High Value,2024-08-13,209833.14
4460,Customer 4460,65,Male,North Carolina,Mass Affluent,2023-08-23,70268.01
4461,Customer 4461,47,Female,Virginia,Standard,2022-01-11,200742.34
4462,Customer 4462,22,Other,Virginia,Entry,2024-06-12,102401.3
4463,Customer 4463,69,Female,Michigan,High Value,2023-10-26,115186.38
4464,Customer 4464,34,Other,Georgia,Mass Affluent,2025-03-19,97029.58
4465,Customer 4465,31,Other,North Carolina,Entry,2025-07-24,247230.51
4466,Customer 4466,68,Female,Illinois,High Value,2021-02-19,215645.35
4467,Customer 4467,40,Other,California,Mass Affluent,2024-07-28,212255.88
4468,Customer 4468,50,Male,Florida,Entry,2024-11-23,198298.73
4469,Customer 4469,25,Other,Georgia,Entry,2025-04-16,36542.7
4470,Customer 4470,34,Male,Ohio,High Value,2023-03-12,118488.21
4471,Customer 4471,57,Other,Ohio,Entry,2021-11-30,72164.73
4472,Customer 4472,58,Other,California,High Value,2025-07-17,178038.86
4473,Customer 4473,73,Other,California,Entry,2024-03-06,56399.57
4474,Customer 4474,47,Other,Illinois,Mass Affluent,2021-11-12,199975.3
4475,Customer 4475,50,Male,Virginia,High Value,2022-04-23,147456.56
4476,Customer 4476,74,Female,Michigan,Standard,2025-08-12,67755.45
4477,Customer 4477,39,Male,Ohio,Mass Affluent,2024-04-17,187951.93
4478,Customer 4478,55,Other,New York,High Value,2024-04-26,178405.8
4479,Customer 4479,41,Female,Michigan,High Value,2022-05-02,54850.04
4480,Customer 4480,70,Other,Michigan,Entry,2023-01-05,128921.05
4481,Customer 4481,59,Male,Texas,Standard,2023-02-19,210295.73
4482,Customer 4482,33,Male,Illinois,Standard,2023-06-19,249171.51
4483,Customer 4483,31,Female,New York,Standard,2023-12-23,174911.57
4484,Customer 4484,72,Male,California,High Value,2022-05-18,132499.85
4485,Customer 4485,28,Female,Virginia,High Value,2024-01-09,115000.22
4486,Customer 4486,62,Female,New York,High Value,2023-02-11,105622.76
4487,Customer 4487,54,Other,Ohio,High Value,2024-08-14,113515.01
4488,Customer 4488,37,Other,California,High Value,2025-10-09,102284.87
4489,Customer 4489,49,Male,Texas,Entry,2022-02-14,41967.83
4490,Customer 4490,30,Female,Florida,High Value,2024-05-11,128178.64
4491,Customer 4491,34,Male,North Carolina,High Value,2021-04-09,143867.9
4492,Customer 4492,75,Male,Virginia,Mass Affluent,2025-11-09,118464.46
4493,Customer 4493,31,Other,Georgia,Mass Affluent,2023-12-19,173282.04
4494,Customer 4494,39,Female,North Carolina,Standard,2025-04-27,195498.5
4495,Customer 4495,63,Male,Virginia,Mass Affluent,2021-03-03,143594.83
4496,Customer 4496,58,Female,Michigan,Mass Affluent,2024-09-13,171148.91
4497,Customer 4497,61,Female,Texas,High Value,2023-08-15,122168.64
4498,Customer 4498,48,Other,Texas,Entry,2021-01-05,218887.5
4499,Customer 4499,72,Female,Georgia,Entry,2021-12-18,59134.97
4500,Customer 4500,23,Other,California,High Value,2024-02-16,82823.7
4501,Customer 4501,50,Male,California,Entry,2021-09-03,72816.03
4502,Customer 4502,38,Female,New York,Standard,2022-06-26,206675.1
4503,Customer 4503,61,Other,California,Standard,2023-02-21,103481.73
4504,Customer 4504,64,Female,Ohio,High Value,2023-12-05,69301.4
4505,Customer 4505,68,Female,California,Standard,2025-02-15,65707.38
4506,Customer 4506,44,Male,Georgia,High Value,2025-12-01,158824.71
4507,Customer 4507,35,Female,Illinois,Mass Affluent,2021-11-16,31970.09
4508,Customer 4508,38,Other,Virginia,Entry,2024-02-04,211041.98
4509,Customer 4509,24,Male,Michigan,Entry,2024-12-13,172785.54
4510,Customer 4510,21,Male,Florida,Mass Affluent,2023-07-09,112595.18
4511,Customer 4511,75,Other,Florida,High Value,2021-09-30,107424.73
4512,Customer 4512,65,Female,Florida,High Value,2022-04-01,183980.71
4513,Customer 4513,49,Female,Florida,High Value,2025-07-28,243597.41
4514,Customer 4514,46,Other,Florida,Mass Affluent,2025-11-25,56148.42
4515,Customer 4515,66,Other,Virginia,Entry,2025-11-26,84729.33
4516,Customer 4516,38,Other,Georgia,Entry,2023-01-27,63499.44
4517,Customer 4517,29,Male,Georgia,High Value,2022-02-09,113855.09
4518,Customer 4518,50,Other,Michigan,Entry,2025-07-11,92414.84
4519,Customer 4519,29,Female,Michigan,Standard,2021-05-31,154728.48
4520,Customer 4520,75,Other,California,Mass Affluent,2023-09-20,194668.84
4521,Customer 4521,32,Other,North Carolina,Entry,2022-06-10,70594.16
4522,Customer 4522,57,Other,California,High Value,2023-04-22,114442.96
4523,Customer 4523,25,Female,Michigan,Entry,2023-03-27,68922.56
4524,Customer 4524,45,Other,Michigan,Mass Affluent,2022-12-08,159357.3
4525,Customer 4525,59,Other,North Carolina,Mass Affluent,2025-02-18,77373.97
4526,Customer 4526,56,Other,Virginia,Entry,2025-03-20,152315.14
4527,Customer 4527,66,Female,Virginia,Mass Affluent,2023-08-09,111877.17
4528,Customer 4528,48,Male,Florida,High Value,2025-05-19,84352.99
4529,Customer 4529,32,Male,North Carolina,Standard,2023-12-12,226946.82
4530,Customer 4530,36,Male,Illinois,Mass Affluent,2025-07-24,162686.96
4531,Customer 4531,33,Other,Texas,Mass Affluent,2025-03-08,248029.27
4532,Customer 4532,21,Male,Ohio,High Value,2023-04-05,93710.43
4533,Customer 4533,62,Other,Virginia,Entry,2021-04-12,62294.7
4534,Customer 4534,67,Other,Texas,Standard,2024-06-17,193062.07
4535,Customer 4535,35,Male,Florida,High Value,2024-09-16,77899.97
4536,Customer 4536,22,Male,North Carolina,Entry,2021-08-31,100707.38
4537,Customer 4537,74,Other,Virginia,Mass Affluent,2024-07-25,37297.84
4538,Customer 4538,55,Female,Illinois,Entry,2024-06-09,95366.99
4539,Customer 4539,71,Other,California,Standard,2025-03-01,229889.96
4540,Customer 4540,60,Other,California,High Value,2022-11-06,144089.84
4541,Customer 4541,42,Male,Ohio,Entry,2022-04-24,248531.76
4542,Customer 4542,59,Male,Michigan,Standard,2023-05-27,152913.85
4543,Customer 4543,46,Male,Michigan,High Value,2024-06-24,172787.7
4544,Customer 4544,44,Female,North Carolina,Mass Affluent,2025-10-22,223456.29
4545,Customer 4545,51,Other,Illinois,Mass Affluent,2021-06-24,168148.46
4546,Customer 4546,49,Other,Georgia,Entry,2021-01-06,52110.89
4547,Customer 4547,48,Other,Illinois,Entry,2023-12-14,63645.74
4548,Customer 4548,62,Other,Florida,High Value,2025-04-15,98116.42
4549,Customer 4549,40,Female,Florida,High Value,2025-06-17,186380.67
4550,Customer 4550,35,Male,New York,Entry,2022-10-14,175304.75
4551,Customer 4551,75,Female,Texas,High Value,2022-10-09,41402.56
4552,Customer 4552,52,Male,California,High Value,2023-10-01,139192.39
4553,Customer 4553,24,Male,Georgia,High Value,2022-12-18,196665.25
4554,Customer 4554,63,Male,Ohio,Mass Affluent,2025-04-10,182902.15
4555,Customer 4555,60,Other,Michigan,High Value,2025-09-03,159972.98
4556,Customer 4556,51,Male,New York,Entry,2023-11-23,38869.25
4557,Customer 4557,67,Male,Florida,Standard,2022-09-03,90513.57
4558,Customer 4558,39,Other,Michigan,High Value,2023-07-08,201540.76
4559,Customer 4559,48,Male,Virginia,Entry,2023-10-08,220520.3
4560,Customer 4560,35,Female,Texas,High Value,2025-05-06,182202.21
4561,Customer 4561,47,Female,Texas,High Value,2023-08-22,203014.07
4562,Customer 4562,23,Other,North Carolina,Standard,2024-07-13,49762.25
4563,Customer 4563,36,Other,California,Standard,2024-11-24,47260.54
4564,Customer 4564,45,Male,Florida,High Value,2022-12-22,163104.08
4565,Customer 4565,56,Female,North Carolina,High Value,2021-05-31,105748.89
4566,Customer 4566,68,Male,Texas,Standard,2024-01-21,226943.46
4567,Customer 4567,37,Female,Michigan,Entry,2023-07-15,177196.91
4568,Customer 4568,59,Other,Texas,Entry,2022-05-25,40316.02
4569,Customer 4569,73,Female,Ohio,High Value,2023-10-05,92712.42
4570,Customer 4570,36,Male,Florida,Standard,2024-04-18,226413.46
4571,Customer 4571,55,Female,Ohio,Mass Affluent,2021-08-29,162925.54
4572,Customer 4572,66,Other,California,Mass Affluent,2025-06-03,47915.68
4573,Customer 4573,22,Other,New York,Entry,2024-01-11,116604.37
4574,Customer 4574,70,Other,Ohio,Mass Affluent,2021-11-25,143023.13
4575,Customer 4575,55,Other,Georgia,Standard,2025-08-08,168235.25
4576,Customer 4576,68,Male,Virginia,High Value,2024-11-21,63341.39
4577,Customer 4577,31,Other,Illinois,High Value,2022-10-21,243581.75
4578,Customer 4578,39,Other,Georgia,Mass Affluent,2023-02-22,220729.36
4579,Customer 4579,36,Female,Georgia,Mass Affluent,2025-01-19,74019.26
4580,Customer 4580,59,Female,Florida,Standard,2022-01-24,217000.92
4581,Customer 4581,53,Male,Georgia,Entry,2023-10-28,39365.73
4582,Customer 4582,59,Other,Virginia,High Value,2025-01-14,161247.79
4583,Customer 4583,64,Other,Texas,High Value,2021-03-26,148987.31
4584,Customer 4584,73,Other,Florida,Mass Affluent,2025-01-20,47349.37
4585,Customer 4585,64,Male,Georgia,Entry,2022-02-13,52057.19
4586,Customer 4586,55,Female,North Carolina,Standard,2022-11-18,153392.99
4587,Customer 4587,31,Female,New York,Mass Affluent,2022-12-04,174790.71
4588,Customer 4588,59,Other,Georgia,High Value,2021-08-17,94959.1
4589,Customer 4589,72,Other,California,Mass Affluent,2023-07-21,33979.68
4590,Customer 4590,59,Female,Ohio,Entry,2022-04-08,135029.55
4591,Customer 4591,44,Other,Florida,Standard,2022-07-13,135654.49
4592,Customer 4592,71,Male,North Carolina,Mass Affluent,2024-11-30,232077.45
4593,Customer 4593,26,Female,Texas,Standard,2022-02-07,115888.33
4594,Customer 4594,73,Other,Michigan,Standard,2021-05-31,190422.83
4595,Customer 4595,38,Female,Virginia,Entry,2024-03-26,249516.48
4596,Customer 4596,47,Male,New York,Standard,2021-09-28,184687.06
4597,Customer 4597,45,Male,Illinois,Mass Affluent,2024-03-26,244769.07
4598,Customer 4598,68,Female,Texas,Standard,2021-10-10,33617.65
4599,Customer 4599,52,Other,Virginia,High Value,2023-02-05,77538.0
4600,Customer 4600,54,Female,Ohio,Standard,2023-03-07,234187.8
4601,Customer 4601,46,Male,Ohio,Entry,2021-04-17,117078.14
4602,Customer 4602,74,Male,Illinois,High Value,2023-06-08,58438.45
4603,Customer 4603,62,Male,Georgia,Standard,2023-12-24,214232.33
4604,Customer 4604,55,Other,Texas,High Value,2024-07-01,219107.84
