transaction_id,customer_id,account_id,transaction_date,transaction_type,amount,merchant_category,channel,status
76552,4314,4388,2024-12-13,Transfer,171.93,Healthcare,Phone,Completed
76553,2775,396,2025-01-21,Transfer,60.94,Dining,Phone,Completed
76554,1795,6090,2025-08-28,Deposit,29.92,Transportation,Branch,Completed
76555,1807,2239,2024-03-05,Transfer,253.91,Grocery,Phone,Completed
76556,730,5114,2024-06-06,Deposit,34.1,Healthcare,Phone,Completed
76557,4864,819,2024-02-29,Withdrawal,502.52,Utilities,Online,Pending
76558,3001,5858,2024-04-17,Transfer,40.22,Entertainment,ATM,Pending
76559,798,5995,2025-05-10,Deposit,20.62,Dining,Online,Completed
76560,1456,373,2024-06-25,Withdrawal,85.96,Utilities,Phone,Completed
76561,4888,213,2025-01-09,Payment,49.11,Utilities,ATM,Pending
76562,1803,6752,2025-11-09,Transfer,53.76,Grocery,Phone,Failed
76563,3677,3615,2025-02-20,Payment,43.7,Dining,Online,Completed
76564,1858,6647,2025-02-14,Deposit,98.94,Education,Online,Completed
76565,1238,4832,2024-12-13,Purchase,105.68,Retail,ATM,Failed
76566,4788,3217,2025-08-25,Payment,89.66,Education,Phone,Pending
76567,1078,1763,2024-11-01,Deposit,155.01,Entertainment,Branch,Completed
76568,572,3348,2024-01-05,Transfer,34.72,Utilities,Phone,Completed
76569,3182,1540,2024-10-10,Transfer,47.58,Transportation,Mobile,Failed
76570,1374,3884,2024-12-26,Payment,59.9,Grocery,Mobile,Failed
76571,2926,1545,2024-07-04,Payment,15.37,Utilities,ATM,Pending
76572,1108,2405,2024-06-28,Purchase,78.07,Grocery,Branch,Completed
76573,2901,1924,2025-07-25,Deposit,35.6,Retail,Phone,Pending
76574,2444,6278,2025-07-27,Deposit,12.24,Healthcare,Online,Pending
76575,4865,990,2024-02-05,Payment,136.01,Grocery,ATM,Completed
76576,1465,4988,2025-10-20,Withdrawal,11.02,Education,Phone,Failed
76577,4818,4164,2025-03-12,Payment,194.18,Dining,Online,Completed
76578,3181,300,2024-11-22,Purchase,79.46,Travel,Mobile,Pending
76579,3724,3294,2025-02-19,Transfer,523.1,Utilities,Mobile,Completed
76580,274,1804,2024-06-10,Withdrawal,69.29,Retail,Mobile,Completed
76581,1289,1455,2024-08-17,Withdrawal,11.82,Education,Online,Failed
76582,4576,1945,2025-01-26,Transfer,429.89,Healthcare,ATM,Failed
76583,623,6126,2024-05-13,Deposit,33.23,Transportation,Mobile,Completed
76584,2128,5853,2024-12-18,Transfer,16.97,Retail,Mobile,Completed
76585,3072,2036,2024-05-06,Purchase,13.9,Transportation,Branch,Completed
76586,1282,3143,2024-01-26,Purchase,236.57,Dining,Mobile,Completed
76587,1878,2189,2025-08-04,Payment,98.49,Transportation,Phone,Completed
76588,2159,1893,2024-11-13,Deposit,366.87,Healthcare,Phone,Failed
76589,2608,3713,2025-06-12,Purchase,34.28,Travel,Online,Completed
76590,1320,2264,2024-11-21,Payment,19.47,Grocery,ATM,Completed
76591,604,1903,2025-05-28,Transfer,13.99,Healthcare,Mobile,Failed
76592,2097,1020,2024-07-25,Purchase,13.78,Retail,Branch,Failed
76593,969,4475,2024-10-11,Payment,37.38,Grocery,Branch,Pending
76594,761,4035,2024-03-16,Transfer,47.78,Dining,Branch,Completed
76595,3430,6743,2025-01-26,Deposit,35.73,Retail,Online,Completed
76596,3746,7237,2024-12-04,Transfer,216.05,Healthcare,Mobile,Completed
76597,3424,3861,2025-08-12,Payment,129.36,Entertainment,ATM,Failed
76598,3211,7089,2024-02-27,Purchase,156.13,Dining,Mobile,Completed
76599,1221,2110,2025-10-10,Payment,17.92,Transportation,ATM,Failed
76600,834,6816,2024-08-18,Purchase,47.88,Healthcare,Phone,Completed
76601,371,4086,2024-06-08,Purchase,85.49,Transportation,Phone,Pending
76602,1915,5161,2024-10-16,Purchase,16.26,Retail,Online,Completed
76603,1356,1304,2024-10-16,Purchase,46.92,Grocery,Phone,Failed
76604,2464,6288,2025-03-18,Payment,89.63,Grocery,Phone,Completed
76605,2754,6662,2025-06-23,Withdrawal,14.22,Utilities,Phone,Completed
76606,1551,7105,2025-12-11,Payment,167.86,Education,Mobile,Completed
76607,3668,3375,2024-01-09,Deposit,32.43,Travel,Online,Pending
76608,2233,6068,2025-09-26,Deposit,35.21,Retail,Mobile,Completed
76609,2490,191,2025-11-17,Transfer,7.25,Travel,Online,Completed
76610,3835,2625,2025-07-23,Purchase,55.49,Education,Branch,Completed
76611,272,3275,2024-12-31,Withdrawal,26.09,Retail,Online,Completed
76612,629,3578,2025-01-06,Withdrawal,209.3,Travel,ATM,Completed
76613,1582,4364,2025-08-31,Transfer,67.79,Travel,Mobile,Completed
76614,2965,2305,2025-07-30,Purchase,19.64,Grocery,Branch,Failed
76615,1836,2562,2024-01-10,Transfer,39.89,Transportation,Branch,Completed
76616,284,3961,2024-01-16,Transfer,8.13,Healthcare,Online,Completed
76617,4827,231,2024-04-11,Deposit,43.15,Grocery,Online,Completed
76618,325,6128,2025-09-24,Purchase,38.55,Travel,ATM,Completed
76619,2628,484,2025-02-06,Deposit,32.87,Travel,Mobile,Completed
76620,2451,818,2025-06-15,Purchase,44854.65,Transportation,Phone,Failed
76621,4320,469,2025-11-16,Withdrawal,32.95,Retail,Phone,Completed
76622,96,7134,2024-06-06,Purchase,28.59,Retail,Branch,Failed
76623,4064,3327,2025-07-17,Purchase,37.44,Healthcare,Branch,Pending
76624,3290,3432,2025-09-02,Payment,68.6,Grocery,Online,Pending
76625,578,6058,2025-11-23,Payment,274.45,Transportation,Branch,Completed
76626,3842,5544,2024-04-08,Payment,32.75,Healthcare,Online,Completed
76627,1229,178,2025-07-22,Purchase,108.59,Grocery,ATM,Completed
76628,4116,6331,2024-10-15,Transfer,107.49,Transportation,Branch,Pending
76629,3100,2800,2025-07-14,Payment,183.84,Dining,Online,Pending
76630,662,393,2024-08-04,Deposit,73.25,Entertainment,Online,Pending
76631,3701,6984,2024-03-22,Purchase,145.08,Retail,Mobile,Completed
76632,64,2452,2025-03-09,Payment,92.75,Travel,Mobile,Completed
76633,708,1298,2024-04-02,Payment,32.17,Travel,ATM,Completed
76634,4878,5452,2024-05-16,Purchase,18.53,Education,ATM,Completed
76635,1177,6884,2025-07-14,Purchase,29.26,Travel,Phone,Completed
76636,4742,6760,2024-10-22,Withdrawal,27.44,Retail,Phone,Completed
76637,2367,2501,2025-01-26,Deposit,57.37,Entertainment,Phone,Pending
76638,1608,3623,2025-05-04,Transfer,10.05,Retail,Online,Completed
76639,925,2526,2024-07-10,Deposit,67.98,Entertainment,ATM,Completed
76640,3170,3339,2024-04-04,Purchase,79.74,Dining,Online,Completed
76641,2157,4438,2025-11-15,Payment,101.05,Grocery,Phone,Completed
76642,1687,2058,2024-11-02,Withdrawal,32.4,Travel,Mobile,Completed
76643,4284,5117,2025-01-10,Transfer,31.53,Healthcare,Mobile,Completed
76644,3526,4989,2024-02-13,Withdrawal,87.64,Transportation,ATM,Completed
76645,4884,6581,2025-03-10,Deposit,162.26,Travel,Branch,Failed
76646,840,6170,2025-02-06,Purchase,140.09,Dining,ATM,Completed
76647,2009,5295,2025-09-08,Deposit,95.54,Transportation,Mobile,Failed
76648,2305,417,2024-03-25,Payment,179.86,Healthcare,Phone,Completed
76649,3199,7069,2024-02-11,Transfer,98.59,Transportation,ATM,Failed
76650,860,1761,2024-05-28,Purchase,160.11,Retail,Branch,Completed
76651,2113,1174,2024-06-29,Payment,335.77,Grocery,Branch,Completed
76652,917,2340,2025-10-06,Deposit,95.69,Dining,Online,Failed
76653,3829,4103,2024-09-29,Transfer,20.87,Transportation,ATM,Pending
76654,4343,4569,2025-03-18,Withdrawal,106.44,Healthcare,Online,Completed
76655,3433,971,2024-05-22,Withdrawal,24.38,Transportation,Mobile,Completed
76656,4427,2581,2025-09-18,Payment,190.08,Retail,ATM,Pending
76657,394,7330,2024-03-14,Payment,50.4,Retail,Phone,Pending
76658,27,1974,2024-06-27,Withdrawal,44.85,Retail,Phone,Failed
76659,4607,7225,2024-05-13,Transfer,13.92,Education,Mobile,Completed
76660,1907,4611,2024-10-21,Payment,58.41,Travel,Online,Pending
76661,3844,7313,2025-03-01,Transfer,59.36,Utilities,Phone,Completed
76662,4292,5468,2025-03-22,Purchase,31.25,Transportation,ATM,Completed
76663,671,6671,2025-11-20,Purchase,142.3,Travel,Branch,Completed
76664,1345,6713,2025-02-19,Purchase,170.81,Retail,Mobile,Completed
76665,4493,3963,2024-04-25,Purchase,14.02,Entertainment,Mobile,Completed
76666,2339,6827,2025-03-16,Withdrawal,52.72,Dining,Phone,Completed
76667,3802,6889,2024-08-07,Purchase,110.71,Retail,Online,Failed
76668,2328,3815,2024-04-12,Deposit,12.1,Entertainment,Mobile,Pending
76669,141,5308,2025-12-14,Purchase,79.43,Grocery,Branch,Failed
76670,1457,6032,2024-01-05,Purchase,46.68,Utilities,Online,Completed
76671,1879,2653,2025-03-18,Purchase,42.36,Transportation,Branch,Completed
76672,2210,613,2025-10-10,Payment,10.44,Grocery,Online,Pending
76673,2063,4411,2025-03-22,Purchase,34.43,Grocery,Branch,Completed
76674,853,2801,2024-09-02,Purchase,39.3,Grocery,Branch,Completed
76675,98,2192,2025-10-15,Transfer,81.15,Education,Phone,Completed
76676,4268,6861,2025-07-25,Transfer,84.76,Healthcare,Branch,Pending
76677,396,4314,2024-01-01,Transfer,37.45,Retail,ATM,Pending
76678,3999,3618,2024-08-07,Payment,80.68,Travel,Phone,Completed
76679,4544,5104,2025-02-02,Transfer,102.3,Entertainment,Online,Failed
76680,1052,2069,2024-11-24,Deposit,78.76,Travel,ATM,Completed
76681,3374,6998,2024-07-20,Withdrawal,47.54,Utilities,Mobile,Completed
76682,825,2159,2024-03-11,Deposit,163.69,Retail,Phone,Completed
76683,2423,5584,2025-01-16,Withdrawal,93.34,Entertainment,Online,Completed
76684,658,2466,2024-11-24,Payment,35.01,Education,Online,Pending
76685,3535,4082,2024-05-13,Deposit,34.08,Grocery,ATM,Failed
76686,4349,4342,2024-08-06,Purchase,169.84,Dining,Phone,Pending
76687,1237,3101,2024-04-03,Transfer,21.52,Retail,Mobile,Completed
76688,1807,2239,2024-12-27,Purchase,24.67,Grocery,ATM,Completed
76689,2995,2137,2025-05-13,Withdrawal,212.07,Utilities,Phone,Completed
76690,1019,5833,2024-07-25,Transfer,82.8,Utilities,Phone,Completed
76691,2701,4726,2025-01-22,Withdrawal,56.13,Transportation,ATM,Completed
76692,715,5595,2025-04-24,Purchase,31.57,Dining,ATM,Completed
76693,3396,5890,2024-11-27,Transfer,16.15,Grocery,Branch,Completed
76694,1929,1942,2024-01-21,Transfer,74.58,Healthcare,Branch,Failed
76695,589,3243,2024-12-03,Withdrawal,25.71,Dining,ATM,Completed
76696,2927,4466,2024-03-25,Withdrawal,48.97,Healthcare,ATM,Completed
76697,832,3476,2025-07-18,Transfer,376.16,Healthcare,ATM,Pending
76698,4801,1425,2024-07-07,Withdrawal,30.0,Transportation,Mobile,Completed
76699,4225,5721,2025-03-06,Payment,158.34,Healthcare,Online,Completed
76700,2993,2311,2024-02-13,Purchase,23.24,Retail,Branch,Completed
76701,1782,4571,2025-09-28,Payment,180.67,Dining,ATM,Completed
76702,4530,2487,2025-08-23,Payment,22334.12,Grocery,Mobile,Pending
76703,791,6676,2024-07-24,Transfer,26.71,Healthcare,Mobile,Completed
76704,4557,1387,2025-12-02,Transfer,251.72,Education,ATM,Failed
76705,1782,2057,2024-02-11,Purchase,38.95,Utilities,Mobile,Completed
76706,1029,1953,2025-10-03,Deposit,45.45,Healthcare,Mobile,Completed
76707,1203,3762,2024-09-14,Deposit,10.04,Healthcare,Online,Pending
76708,3981,3232,2025-05-20,Deposit,40.79,Grocery,Online,Completed
76709,1889,371,2025-10-02,Withdrawal,237.65,Education,Mobile,Failed
76710,898,2233,2024-01-09,Transfer,121.87,Travel,ATM,Completed
76711,2812,5379,2024-05-03,Purchase,30.42,Utilities,ATM,Completed
76712,2680,1823,2024-09-17,Payment,225.52,Entertainment,Branch,Failed
76713,883,863,2024-09-03,Payment,132.37,Dining,Online,Completed
76714,1308,7058,2024-07-23,Deposit,209.04,Grocery,Branch,Completed
76715,589,3243,2024-01-12,Purchase,217.55,Education,Online,Completed
76716,2630,1968,2024-07-12,Deposit,58.34,Retail,ATM,Failed
76717,1862,6120,2024-12-06,Payment,144.18,Transportation,Online,Failed
76718,4608,2158,2025-10-15,Purchase,142.79,Utilities,Mobile,Completed
76719,1942,5715,2024-12-22,Transfer,58.91,Grocery,Mobile,Failed
76720,4458,5152,2025-04-14,Purchase,424.09,Healthcare,Phone,Completed
76721,646,4077,2024-12-31,Deposit,47.37,Dining,Phone,Failed
76722,637,4053,2024-08-02,Payment,30.39,Transportation,Online,Failed
76723,1110,1077,2024-04-17,Withdrawal,13.94,Travel,Branch,Pending
76724,2422,6051,2024-01-05,Withdrawal,57.22,Transportation,Online,Completed
76725,2839,6131,2024-01-25,Transfer,58.41,Dining,Mobile,Completed
76726,1795,6090,2024-04-16,Payment,92.09,Dining,ATM,Completed
76727,1250,7151,2024-05-05,Payment,16.2,Transportation,ATM,Completed
76728,477,2705,2024-07-30,Transfer,31.65,Grocery,Mobile,Failed
76729,2059,6987,2024-08-25,Transfer,43.0,Retail,Phone,Pending
76730,4643,5981,2024-06-19,Payment,82.06,Dining,Mobile,Failed
76731,1785,2945,2024-03-02,Deposit,42.27,Travel,Online,Completed
76732,1701,4512,2025-07-13,Withdrawal,11.14,Utilities,Branch,Completed
76733,2817,1550,2025-05-01,Transfer,66.56,Retail,Phone,Failed
76734,3084,4767,2025-10-01,Withdrawal,95.22,Retail,ATM,Failed
76735,1055,7487,2024-08-27,Payment,219.15,Grocery,Mobile,Completed
76736,1562,6491,2025-07-09,Withdrawal,45.75,Transportation,ATM,Completed
76737,10,965,2025-08-24,Payment,42.71,Entertainment,Phone,Failed
76738,3717,1877,2025-01-03,Withdrawal,207.13,Utilities,Mobile,Completed
76739,1281,1233,2024-01-10,Withdrawal,166.75,Transportation,ATM,Completed
76740,1678,6707,2024-07-19,Deposit,17.53,Grocery,Mobile,Completed
76741,2159,4681,2025-02-11,Transfer,63.43,Retail,Branch,Completed
76742,1432,6825,2024-09-01,Deposit,62.36,Utilities,Online,Pending
76743,3609,6516,2025-05-23,Withdrawal,116.55,Healthcare,Mobile,Completed
76744,1217,6466,2024-04-25,Transfer,52.24,Utilities,Phone,Pending
76745,3743,1459,2025-09-29,Purchase,21358.72,Healthcare,Branch,Completed
76746,2290,4323,2024-08-06,Purchase,11.87,Travel,Mobile,Completed
76747,2189,365,2025-05-06,Payment,54.31,Utilities,Branch,Pending
76748,769,6716,2024-06-17,Deposit,56.93,Grocery,Phone,Completed
76749,2620,2291,2024-07-17,Deposit,71.63,Transportation,Mobile,Pending
76750,1722,2188,2025-11-27,Deposit,51.83,Retail,Branch,Completed
76751,1671,2134,2024-12-04,Withdrawal,72.34,Utilities,Online,Completed
76752,1223,533,2024-03-28,Withdrawal,6.02,Dining,Phone,Completed
76753,4880,3485,2024-09-01,Payment,100.77,Healthcare,ATM,Pending
76754,569,3988,2025-11-04,Transfer,26.19,Grocery,Mobile,Completed
76755,765,4042,2025-12-07,Purchase,36.08,Healthcare,Branch,Completed
76756,2690,6630,2024-12-23,Payment,31.56,Transportation,Online,Completed
76757,3261,2671,2024-03-31,Transfer,10.22,Travel,Mobile,Completed
76758,1684,3950,2024-07-18,Payment,48.5,Travel,Branch,Pending
76759,3416,1137,2025-09-24,Transfer,43.54,Entertainment,ATM,Failed
76760,4203,4148,2025-11-23,Transfer,120.65,Grocery,Branch,Completed
76761,3040,93,2024-07-30,Purchase,36.01,Transportation,Phone,Pending
76762,2854,6250,2024-02-24,Transfer,205.68,Education,Branch,Failed
76763,869,7475,2025-05-13,Deposit,148.56,Retail,Mobile,Completed
76764,3037,6036,2025-05-03,Deposit,78.75,Transportation,ATM,Completed
76765,4110,7441,2024-08-01,Purchase,48.08,Dining,Mobile,Completed
76766,4433,6754,2024-10-08,Transfer,36.73,Travel,Online,Completed
76767,1625,3758,2025-05-15,Transfer,129.07,Dining,Online,Failed
76768,50,1037,2025-05-18,Payment,87.99,Dining,Mobile,Completed
76769,1947,6084,2025-11-29,Deposit,69.41,Transportation,Branch,Completed
76770,864,2735,2024-07-23,Withdrawal,80.01,Utilities,Online,Failed
76771,962,4792,2024-08-20,Purchase,794.36,Dining,Mobile,Completed
76772,3235,3851,2025-10-20,Transfer,233.55,Entertainment,ATM,Completed
76773,2037,814,2024-12-21,Payment,30.32,Education,Branch,Completed
76774,4030,3107,2024-12-16,Deposit,16.19,Entertainment,Branch,Completed
76775,3442,2597,2025-02-11,Transfer,52.42,Travel,Phone,Completed
76776,1211,3155,2025-01-09,Transfer,49.69,Transportation,ATM,Completed
76777,1930,6688,2025-08-26,Withdrawal,253.47,Healthcare,Mobile,Completed
76778,1723,2785,2024-09-19,Payment,25.53,Travel,Mobile,Completed
76779,1433,4813,2024-07-29,Purchase,17.37,Grocery,ATM,Completed
76780,1677,7192,2025-03-28,Purchase,31.85,Dining,Mobile,Completed
76781,2773,6273,2025-01-13,Purchase,18.89,Dining,Branch,Completed
76782,4814,1956,2024-10-11,Deposit,136.92,Entertainment,Mobile,Pending
76783,4140,124,2024-02-09,Payment,72.04,Entertainment,Mobile,Completed
76784,2940,5511,2024-12-11,Payment,10.05,Grocery,Branch,Completed
76785,2959,3934,2024-02-04,Purchase,19.27,Education,ATM,Pending
76786,4269,139,2024-07-19,Purchase,288.11,Education,Phone,Failed
76787,3119,5813,2025-07-04,Withdrawal,24.42,Utilities,Mobile,Pending
76788,1787,968,2024-05-07,Purchase,119.79,Transportation,Online,Completed
76789,1152,4252,2025-12-31,Purchase,36.42,Education,Phone,Completed
76790,2843,1244,2024-07-19,Withdrawal,30.79,Grocery,ATM,Completed
76791,78,7021,2025-12-03,Transfer,53.75,Travel,Online,Failed
76792,3208,4422,2024-04-26,Purchase,198.75,Education,Mobile,Completed
76793,4279,4017,2024-06-18,Purchase,123.24,Entertainment,Phone,Failed
76794,860,1071,2025-11-12,Withdrawal,31.92,Entertainment,ATM,Failed
76795,4987,5449,2024-10-12,Deposit,66.35,Travel,Branch,Failed
76796,3037,5481,2025-03-26,Payment,7.73,Healthcare,Branch,Completed
76797,1224,760,2024-10-10,Withdrawal,30.76,Healthcare,Phone,Failed
76798,4596,3770,2025-12-06,Purchase,20.74,Utilities,Branch,Completed
76799,4774,1880,2025-02-02,Withdrawal,166.35,Travel,Branch,Completed
76800,4407,4407,2025-10-20,Withdrawal,18.12,Healthcare,Online,Completed
76801,2093,4158,2024-11-24,Transfer,155.31,Grocery,Online,Completed
76802,201,952,2024-08-15,Payment,92.61,Utilities,ATM,Completed
76803,1701,3680,2024-09-25,Deposit,216.1,Dining,Phone,Completed
76804,162,5137,2024-04-29,Purchase,18.03,Healthcare,Online,Pending
76805,2881,6595,2024-07-29,Payment,35.41,Healthcare,Branch,Pending
76806,2727,6181,2025-08-02,Transfer,278.23,Healthcare,Phone,Completed
76807,2159,512,2025-10-18,Purchase,15.49,Travel,Online,Completed
76808,2508,637,2025-11-16,Deposit,21.08,Grocery,ATM,Completed
76809,2489,4713,2024-08-11,Purchase,109.94,Transportation,Phone,Pending
76810,1077,2208,2025-09-27,Purchase,42.6,Grocery,ATM,Completed
76811,1539,1762,2025-10-29,Purchase,32.22,Healthcare,Mobile,Pending
76812,4691,1495,2025-06-23,Withdrawal,155.14,Entertainment,Mobile,Completed
76813,2553,6641,2024-03-23,Purchase,50.89,Education,ATM,Failed
76814,4526,6393,2025-07-08,Transfer,84.46,Grocery,Online,Failed
76815,1150,4312,2024-03-21,Transfer,16.84,Transportation,Mobile,Completed
76816,3869,3591,2025-02-13,Purchase,105.5,Entertainment,Phone,Completed
76817,4335,2578,2025-10-07,Payment,72.49,Travel,Online,Pending
76818,4297,6735,2024-12-19,Transfer,9.87,Transportation,Phone,Completed
76819,2832,5113,2025-11-06,Transfer,69.61,Healthcare,Online,Completed
76820,4757,1618,2024-01-23,Transfer,60.28,Education,Branch,Completed
76821,494,4758,2024-11-22,Transfer,193.48,Healthcare,Branch,Failed
76822,1896,40,2024-01-25,Withdrawal,114.1,Entertainment,Mobile,Completed
76823,2796,4829,2024-10-06,Purchase,87.19,Grocery,Branch,Failed
76824,2734,6614,2025-12-11,Transfer,25.45,Education,Online,Completed
76825,3601,7099,2024-06-17,Purchase,29.8,Retail,ATM,Completed
76826,1245,5162,2024-06-27,Withdrawal,132.49,Education,Mobile,Completed
76827,2302,6018,2024-02-15,Purchase,38.61,Healthcare,Mobile,Completed
76828,1604,5677,2024-03-27,Deposit,68.94,Retail,Online,Completed
76829,4716,2911,2024-03-14,Deposit,22.92,Utilities,Phone,Completed
76830,2377,129,2024-11-12,Withdrawal,33.9,Grocery,ATM,Failed
76831,3870,7355,2024-05-31,Deposit,36.23,Utilities,ATM,Failed
76832,4341,2777,2025-06-24,Withdrawal,191.34,Transportation,Branch,Pending
76833,1465,4988,2025-02-25,Deposit,66.7,Entertainment,Mobile,Completed
76834,612,2503,2025-03-14,Deposit,102.27,Dining,Online,Failed
76835,4719,7326,2024-07-02,Payment,6.81,Healthcare,Mobile,Completed
76836,3385,2360,2025-04-25,Withdrawal,31.1,Dining,Mobile,Failed
76837,1184,3350,2025-06-05,Deposit,67.57,Dining,Mobile,Completed
76838,3043,2632,2025-06-19,Purchase,75.8,Healthcare,Branch,Completed
76839,2280,6997,2024-10-10,Withdrawal,323.5,Transportation,Mobile,Completed
76840,2290,644,2025-04-05,Deposit,69.97,Travel,ATM,Completed
76841,3935,3534,2025-06-04,Payment,24.48,Retail,ATM,Pending
76842,4901,4565,2024-09-29,Transfer,169.47,Retail,Phone,Failed
76843,3251,5702,2025-05-15,Purchase,67.47,Healthcare,Branch,Pending
76844,2644,384,2024-12-26,Payment,47.42,Healthcare,Mobile,Completed
76845,2050,226,2025-02-06,Payment,79.54,Healthcare,Mobile,Pending
76846,4035,1528,2024-03-16,Deposit,27.79,Retail,Mobile,Completed
76847,649,6974,2024-07-31,Transfer,265.33,Dining,ATM,Completed
76848,2460,5502,2025-02-27,Withdrawal,225.91,Education,ATM,Completed
76849,3419,4244,2024-06-18,Transfer,33.76,Transportation,Mobile,Completed
76850,2447,7428,2024-04-16,Payment,26.58,Travel,Online,Completed
76851,4428,2759,2024-11-07,Transfer,97.58,Utilities,Branch,Failed
76852,144,5830,2025-03-30,Withdrawal,5.61,Retail,Mobile,Completed
76853,4059,4168,2025-04-08,Payment,22.98,Travel,ATM,Completed
76854,4533,3540,2024-02-07,Transfer,27.41,Dining,ATM,Completed
76855,4334,6944,2025-10-24,Purchase,30.15,Transportation,Branch,Completed
76856,830,950,2025-01-13,Purchase,8.06,Entertainment,Branch,Failed
76857,3770,4461,2025-11-24,Transfer,80.97,Transportation,Branch,Completed
76858,3252,1328,2025-07-31,Transfer,25.4,Entertainment,ATM,Completed
76859,1868,1734,2025-05-17,Deposit,18.32,Retail,Branch,Failed
76860,338,5157,2025-02-04,Transfer,507.54,Dining,Branch,Completed
76861,134,6702,2024-09-21,Transfer,427.62,Dining,Branch,Pending
76862,4599,4993,2024-12-24,Transfer,29.62,Dining,Online,Completed
76863,2648,2748,2025-04-13,Transfer,106.86,Utilities,Online,Completed
76864,2585,4801,2025-11-19,Withdrawal,75.0,Entertainment,Online,Pending
76865,1942,5715,2025-01-06,Transfer,98.06,Transportation,Mobile,Completed
76866,3920,1296,2024-10-02,Withdrawal,30.66,Grocery,Branch,Completed
76867,1871,628,2025-10-14,Transfer,34.74,Education,Mobile,Failed
76868,2938,5264,2025-05-30,Deposit,50.73,Education,Mobile,Completed
76869,1442,5018,2024-04-27,Payment,75.54,Healthcare,Phone,Completed
76870,2427,5057,2025-10-20,Purchase,48.4,Education,Mobile,Pending
76871,2614,2090,2025-02-08,Transfer,57.72,Travel,Phone,Pending
76872,4827,231,2024-10-07,Transfer,196.89,Transportation,Online,Completed
76873,3254,3269,2024-01-06,Payment,213.43,Utilities,Mobile,Completed
76874,860,3086,2025-05-20,Purchase,95.6,Entertainment,Mobile,Failed
76875,2851,4623,2025-11-13,Withdrawal,3.34,Utilities,Phone,Failed
76876,1301,1133,2024-04-30,Transfer,7.25,Transportation,Phone,Failed
76877,941,885,2024-04-06,Withdrawal,9.23,Entertainment,Mobile,Failed
76878,621,4736,2025-06-02,Deposit,28.04,Grocery,Online,Completed
76879,3753,4457,2024-07-01,Payment,11.09,Transportation,Phone,Completed
76880,4289,3277,2024-02-07,Purchase,83.23,Utilities,Mobile,Completed
76881,372,4098,2024-03-30,Withdrawal,34.28,Retail,Phone,Completed
76882,652,4399,2024-07-20,Purchase,228.74,Dining,ATM,Completed
76883,2037,814,2024-07-25,Deposit,13.88,Entertainment,Phone,Completed
76884,230,6406,2025-03-28,Purchase,12.62,Entertainment,Branch,Completed
76885,4772,2884,2025-11-30,Purchase,162.44,Travel,Online,Pending
76886,1133,6667,2025-01-26,Deposit,128.14,Healthcare,Online,Completed
76887,860,3086,2024-02-15,Payment,27.51,Healthcare,Online,Completed
76888,4207,7500,2024-09-22,Deposit,62.1,Travel,Mobile,Completed
76889,2328,3815,2024-09-22,Transfer,115.04,Utilities,Mobile,Completed
76890,1938,6665,2025-10-26,Purchase,5.34,Retail,Branch,Failed
76891,814,3273,2025-04-23,Purchase,189.65,Entertainment,ATM,Completed
76892,1301,6025,2024-08-13,Transfer,11.97,Healthcare,Phone,Completed
76893,483,7356,2024-07-03,Deposit,187.19,Dining,Phone,Completed
76894,2954,1411,2024-06-10,Payment,117.65,Travel,ATM,Pending
76895,3876,3349,2024-05-28,Purchase,471.1,Travel,Phone,Completed
76896,2966,1923,2024-08-02,Purchase,56.2,Travel,Phone,Completed
76897,953,287,2024-10-07,Withdrawal,13.44,Education,ATM,Failed
76898,2272,579,2025-03-12,Transfer,139.0,Retail,Online,Pending
76899,1892,1363,2024-09-02,Purchase,164.48,Utilities,Phone,Completed
76900,3096,3862,2025-04-30,Purchase,19.44,Dining,Online,Failed
76901,388,5750,2024-01-17,Transfer,219.67,Retail,Phone,Failed
76902,4242,3952,2024-09-24,Payment,13.95,Education,Phone,Failed
76903,949,7162,2024-06-22,Purchase,161.83,Retail,Online,Completed
76904,1205,4545,2025-11-25,Deposit,118.98,Entertainment,Phone,Completed
76905,4287,2294,2024-01-22,Payment,39.25,Healthcare,Branch,Completed
76906,4671,5670,2025-01-31,Withdrawal,69.76,Entertainment,ATM,Failed
76907,2136,4762,2025-05-12,Payment,61.56,Grocery,Mobile,Completed
76908,163,2947,2025-12-15,Purchase,265.12,Grocery,Online,Completed
76909,3581,3644,2024-06-28,Transfer,26.66,Entertainment,Online,Pending
76910,3128,5551,2024-05-09,Withdrawal,183.11,Utilities,Online,Completed
76911,2736,4800,2024-04-13,Deposit,28.84,Utilities,Phone,Failed
76912,154,2062,2024-07-23,Transfer,238.63,Utilities,Mobile,Completed
76913,3017,2753,2025-04-16,Transfer,11.12,Healthcare,Branch,Pending
76914,4570,3006,2025-12-16,Deposit,164.35,Transportation,Branch,Pending
76915,4257,3854,2024-12-03,Deposit,105.67,Retail,ATM,Completed
76916,1008,1795,2025-05-14,Withdrawal,33.25,Utilities,ATM,Pending
76917,953,287,2025-01-16,Payment,166.66,Grocery,Online,Completed
76918,2737,3735,2024-05-01,Withdrawal,32.54,Entertainment,Branch,Pending
76919,1273,5072,2024-05-18,Transfer,59.07,Retail,ATM,Failed
76920,1444,7473,2024-10-20,Transfer,9.79,Healthcare,ATM,Completed
76921,2533,6065,2025-07-20,Withdrawal,76.79,Entertainment,Mobile,Completed
76922,2839,6131,2025-05-22,Transfer,16.06,Travel,ATM,Pending
